customer_id,company_name,contact_name,email,phone,address,city,state,zip_code,country,industry,company_size,created_date,status,lifetime_value,credit_limit,payment_terms,account_manager
3791,Thompson Inc,Ian Hicks,lrios@page.com,885-863-4554,1947 Cathy Throughway,West Sarahside,TX,96976,PK,Manufacturing,1000+,2020-04-27,Prospect,320526.67,97392.94,Net 30,Kelly Cook
3792,"Thompson, Chaney and Smith",Ashley Diaz,bakerthomas@clark-silva.biz,818.562.2459,820 Terry Valley Suite 725,Rebeccaland,RI,24663,MC,Manufacturing,201-500,2020-12-24,Prospect,242578.79,591994.73,Net 45,Thomas Taylor
3793,Brown Inc,Alexandra Brown,connor46@haas-wilson.net,001-908-345-5531,5532 Norman Station Suite 047,Bradleyfurt,IN,12432,UG,Retail,501-1000,2022-01-02,Churned,209540.29,280285.64,Net 45,Anthony Melton
3794,"Walker, Roy and Howard",Alejandro Cannon,amberrobinson@mercer-barnes.com,(886)745-7036,70731 Harrell Prairie,West Adam,MD,92910,PT,Healthcare,1000+,2020-04-03,Churned,27888.04,86703.63,Net 60,Jennifer Nash
3795,Murphy and Sons,Catherine Harris,maryerickson@swanson-zuniga.com,(850)929-5065,838 Brown Glen Apt. 584,Gonzalezland,VA,73322,FR,Technology,1000+,2024-04-17,Inactive,184043.3,759637.25,Net 45,Molly Taylor
3796,Roth Ltd,Andrew Torres DDS,nwilliams@harris-fry.biz,(315)424-2222x035,15414 Coleman Estates Suite 340,Andrewberg,FL,17806,MA,Healthcare,1000+,2022-12-03,Prospect,21303.98,719136.16,Net 45,Jacqueline Lane
3797,Patrick-Cooper,Victoria Lane,melissa11@zimmerman-blair.com,861.289.0236x86644,198 Debbie Square Suite 129,Fergusonton,NJ,26759,QA,Technology,501-1000,2021-09-17,Churned,340051.18,670938.6,Net 45,Erica Lawrence
3798,Richard Ltd,Angel King,amandaperez@williams.com,257-563-2040x749,29785 Campbell Turnpike Apt. 864,Fryemouth,LA,53812,CV,Retail,201-500,2021-05-19,Churned,204422.85,690167.68,Net 15,Dakota Cunningham
3799,Fisher Group,Mrs. Marissa Ward,,001-590-570-6674x871,5584 Tate Landing Suite 987,North Melissabury,MO,62532,LI,Manufacturing,201-500,2021-05-02,Churned,218316.1,398210.64,Net 45,Ross Rodriguez
3800,Boyd LLC,Stephen Wells,peter30@mitchell.info,+1-595-303-7712x022,1033 Cynthia Tunnel Apt. 595,North Evelyn,SC,63373,BJ,Technology,1000+,2022-05-30,Prospect,109129.0,414389.94,Net 30,Robert Hatfield
3801,Steele-Li,Adam Kane,mendezbrianna@rogers-stewart.com,001-488-969-1237x09218,41891 Stewart Trail,Camposhaven,IA,30482,FJ,Technology,1000+,2023-08-21,Prospect,171018.18,188959.86,Net 60,Bianca Allen
3802,Reynolds Inc,Sara Smith,jonathanmarks@smith.info,511-836-7388,71745 Michael Row,Jeanneland,CA,52911,LI,Government,1000+,2024-12-08,Inactive,109303.99,913972.44,Net 30,Margaret Johnson
3803,Miller-Thomas,John Adams,kimberlyluna@ibarra-duncan.info,001-972-430-5098,21554 Joseph Pike,Dominguezview,LA,33005,VN,Retail,201-500,2023-12-09,Churned,461296.9,821837.27,Net 30,April Alvarado
3804,Turner-Bailey,David Brown,aprilsnyder@pierce-warren.com,001-715-596-8113x0792,45746 Antonio Union Suite 711,North Amy,AS,92417,NA,Other,51-200,2022-11-14,Inactive,391573.89,683137.78,Net 45,Tonya Watson
3805,Mann Inc,Christopher Phillips,newtonjean@green-hall.com,(480)832-8773x14031,7435 Antonio Knolls Suite 009,Grayfurt,RI,79947,CM,Government,501-1000,2021-09-16,Active,27756.56,109128.8,Net 45,Melanie Buck
3806,Ramirez-Cole,Debbie Dawson,scottjones@miller-hamilton.com,+1-260-767-7898x88992,461 David Corners Apt. 623,Lake Oscarhaven,CT,04117,BF,Technology,501-1000,2024-08-22,Churned,88559.15,815617.95,Net 60,Joshua Carpenter
3807,White Group,Allison Lamb,etucker@waters-reed.com,4196304903,411 Huffman Falls Apt. 694,Haleyland,WV,74360,MN,Other,1000+,2023-02-09,Inactive,139560.38,258074.36,Net 45,Jesse Morris
3808,Ramirez-Holt,Mckenzie Gilbert,bsmith@aguilar-young.com,001-699-696-3748,30656 Jonathan Hill,New Kathryn,LA,05551,BO,Education,1-50,2021-09-14,Churned,312683.67,330769.3,Net 15,Andrea Oconnor DVM
3809,"Smith, Miller and Lowe",Tina Thomas,kashley@yates.com,+1-466-463-4375,916 Garrison Rapids,North Brett,VT,26713,TJ,Retail,51-200,2021-07-28,Active,274509.35,549010.96,Net 15,Tracy Walker
3810,"Nichols, Benson and Ortiz",Laura Warren,christopher70@casey-hale.net,242-318-5384x5489,8406 King Village Apt. 256,North Scotthaven,MO,03448,AF,Government,1000+,2021-02-28,Active,403227.98,648947.37,Net 30,Lynn Parks
3811,Johnson-Watkins,Christina Sanchez,michael24@delgado.com,001-400-754-9641x28750,5456 Michael Spurs,West Eric,SD,04385,VA,Retail,1000+,2021-04-28,Active,50074.18,676714.08,Net 30,Heidi Clark
3812,"Wu, Yates and Adams",Holly Doyle,ymyers@garcia.com,001-895-438-7086x98723,9204 David Glens Apt. 753,West Christopherport,MS,04825,GD,Retail,1-50,2021-06-06,Prospect,94288.37,15844.83,Net 30,Bonnie Bridges
3813,Williams Ltd,Kristin Roth,ddavis@yoder-smith.com,001-941-226-7410x13238,4388 Wong Via,Michaelhaven,GU,07807,CI,Finance,51-200,2020-08-16,Inactive,407775.89,401028.2,Net 30,Debbie Gates
3814,Park LLC,Jamie Gilbert,montestyler@burke.biz,(606)466-7204,0315 Roberts Greens,East Robert,OH,34419,XX,Healthcare,1-50,2024-06-28,Inactive,245091.89,191755.07,Net 15,Jennifer Russo
3815,"Jackson, Williams and Padilla",Kendra Garcia,gloriafranklin@lewis.com,662-549-7952,430 Ann Plains,Lake Michaelland,PW,24085,CF,Technology,1-50,2021-01-09,Inactive,313100.45,608351.24,Net 30,George Schmitt
3816,Walters and Sons,Mr. Juan Jones Jr.,,+1-696-519-5023x5411,73300 Perry Manors Suite 271,Schroederstad,AK,74984,CO,Education,501-1000,2021-02-09,Active,8862.26,15646.14,Net 15,Joshua Thomas
3817,Johnston-Robinson,Sharon Carter,marshalldebbie@simpson.com,+1-269-667-0183x16646,61192 Dominguez Corners,Lake Carmenside,WY,50006,LA,Finance,501-1000,2023-05-22,Churned,435065.63,844466.27,Net 30,Luis Ramirez
3818,"Evans, Scott and Shaw",Kathy Mcintyre,cathy07@friedman.com,(934)609-6328x33514,2182 Padilla Motorway Apt. 223,Cynthiabury,NM,83471,LA,Manufacturing,1000+,2022-10-15,Inactive,132303.44,226531.33,Net 60,Nicole Mcguire
3819,Hill Ltd,Colleen Russell,williamssharon@wright.com,+1-335-624-0964x6467,542 Paul Trafficway Apt. 757,South Lauren,AR,45377,NE,Other,201-500,2022-02-11,Churned,311309.2,122430.91,Net 15,Valerie Burns
3820,Hunter-White,Adam Guzman,selena12@vaughn.net,560.521.9283x519,374 Weber Meadows Apt. 482,Lake James,AK,69648,BW,Healthcare,501-1000,2022-11-08,Inactive,268854.15,194511.75,Net 15,Kimberly Nelson
3821,"Sparks, Williams and Palmer",Nathan Walters,robinsonantonio@watts.com,+1-249-469-5978x4711,956 Richard Heights Apt. 033,Lake Danielton,MD,69875,CZ,Technology,1000+,2024-04-10,Inactive,145100.95,716262.44,Net 15,Phillip Reyes
3822,Rodriguez-Parker,Elizabeth Duncan,tpacheco@foster.info,(571)554-8375,9196 Tracy Garden Suite 142,Deniseshire,ND,84084,KI,Technology,1-50,2021-08-28,Prospect,431254.9,871730.28,Net 30,Timothy Beltran
3823,"Ortiz, Robinson and Walsh",Linda Taylor,miranda79@long.org,8668500849,04495 Randall Tunnel Apt. 387,South Rachaelside,AK,15234,NL,Healthcare,201-500,2023-11-19,Inactive,357142.43,390536.61,Net 45,Samantha Dorsey
3824,Cook-Warner,William Fernandez,johnjohnson@woods.net,7567319373,9648 Ashley Vista Suite 848,North Alexander,MP,02973,GT,Finance,51-200,2024-02-24,Active,53870.44,472649.23,Net 45,Stephen Miranda
3825,Tran-Byrd,Jacob Stephenson,pwilson@holloway-mcconnell.com,(273)262-8227,3186 Margaret Islands Apt. 970,West Francis,MA,37123,PL,Retail,51-200,2020-11-14,Churned,249583.18,36306.59,Net 15,Bobby Huff
3826,Moore Group,Carrie Dawson,lopezangel@rivas-miller.net,001-500-224-9678x186,276 Samuel Harbors,East Paul,TX,39034,LT,Government,501-1000,2021-03-11,Churned,369743.16,953554.1,Net 15,Patricia Chapman
3827,Hudson and Sons,Tracey Williams,jerrywilkinson@reynolds-coleman.com,630.649.4800,4312 Leroy Views Apt. 936,Meyerfurt,NM,41820,IN,Government,201-500,2024-11-02,Inactive,218993.57,241523.27,Net 15,Mary Davis
343,"Davis, Wright and Cantrell",Emily Bell,redwards@moore.net,(434)535-0987x56866,52559 Ward Run,Port Sydneyhaven,HI,99630,BZ,Other,201-500,2024-12-04,Inactive,322154.66,32924.39,Net 15,Mr. Matthew Bruce
3829,Carroll-Johnson,Kristen Perry,bvincent@wilson.com,7424244754,6740 Jonathan Vista Suite 142,Powersmouth,WY,98824,BE,Manufacturing,1-50,2021-05-26,Active,334047.98,37193.97,Net 45,Shirley Harrell
1311,Avila-Santiago,Cynthia Adkins,ryanchristopher@gallagher.biz,632.889.8286x8439,882 Christine Forks,Aprilfurt,AK,66846,SB,Healthcare,1000+,2023-02-01,Prospect,209365.92,494494.41,Net 15,Leah Whitaker
3831,Flores Ltd,Amy Morgan,maryhodges@nelson.info,001-661-302-5397,4852 Danielle Place Suite 002,North Michelleberg,VT,34188,TO,Other,1000+,2022-10-11,Churned,29507.97,16867.97,Net 30,Travis Sullivan
3832,Allen PLC,Karen Bradford,rubenstewart@rodriguez-lopez.com,(913)452-8496x055,1178 Patterson Estates,Thomasshire,MH,50124,SG,Manufacturing,1-50,2023-12-24,Prospect,467213.14,239969.74,Net 45,Jeffrey Brown
670,Logan-Juarez,Tyler Ward,cindygreen@ho.com,5066991089,787 Nielsen Divide Apt. 586,Nicholastown,NC,54365,CF,Other,51-200,2020-04-29,Churned,322414.24,982081.87,Net 30,Donna Johnson
3834,Davis-Smith,Catherine Hayes,jeremiahfernandez@madden.biz,873-637-1350x52947,30660 Peterson Wall,West Josetown,OK,53059,CD,Technology,1-50,2024-10-15,Inactive,69565.87,367396.46,Net 15,Christopher Obrien
3835,Moore-Stanton,Anthony Johnston MD,dustin28@cruz-gonzalez.com,(549)926-5142x20807,8477 Davis Roads Apt. 030,Rayberg,TN,46456,NE,Technology,501-1000,2024-05-26,Inactive,425666.78,538821.85,Net 15,Megan Charles
3836,Garcia Ltd,Ashlee Bell,danielfowler@wiggins.com,(263)601-4134x04794,6507 Baldwin Viaduct Apt. 881,Jenniferville,NM,21179,GR,Healthcare,201-500,2021-12-05,Active,203608.73,73573.8,Net 60,Jane Fuentes
3837,Bishop PLC,Mallory Jones,sean85@rodriguez.com,001-940-529-6027x5548,6991 Amanda Squares Apt. 590,Stevenmouth,ME,10612,GN,Other,1-50,2021-07-18,Active,233139.7,671610.43,Net 45,Sean Case
3838,Lang-Rojas,Raymond Hamilton,zjohnson@prince.net,988.654.6469x93431,6684 Jackson Corners Apt. 588,Loriport,NE,09846,TL,Government,1000+,2024-03-03,Churned,476303.64,634447.73,Net 15,Zachary Baldwin
3839,Yu-Parsons,Derrick Young,smithbrett@jackson.org,988-294-4610x303,327 Davis Brooks Suite 392,Arnoldview,WV,04904,HT,Technology,501-1000,2022-10-11,Active,157413.26,304784.97,Net 15,Vicki Lopez
3840,Graves-Ayala,Walter Thomas,hughesaaron@schroeder-davis.com,9767333611,793 Heidi Meadows Apt. 646,South Cynthia,SD,35979,NI,Finance,1000+,2023-01-02,Active,457387.42,108800.46,Net 45,Kelly Cardenas
3841,Mendez Inc,Carol Richards,amberwaller@leach.org,001-788-266-9056x6827,14174 Davenport Expressway Suite 969,Karenchester,SC,91043,TW,Government,501-1000,2024-02-12,Churned,210965.98,80514.41,Net 45,Jennifer Chang
3842,Johnson Group,Margaret Dean,wrightthomas@johnson-miles.com,+1-527-549-8475x3843,60251 Miller Causeway Suite 927,Lake Katieburgh,NE,67280,NE,Finance,501-1000,2021-01-18,Active,286280.92,792246.56,Net 60,Robin Barnes
3843,"Gibson, Miller and Anderson",Kimberly Thompson,william72@cox-watson.com,(822)239-5272x16772,144 Smith Streets Apt. 921,Port Elizabethburgh,FM,28936,BJ,Other,501-1000,2022-03-17,Active,68823.48,161044.7,Net 30,Jose Gardner
3844,Smith and Sons,Benjamin Lopez,rcaldwell@smith.biz,+1-216-773-3259x37536,793 Patterson Estates Apt. 155,Hardingchester,AZ,42243,MD,Retail,201-500,2024-11-22,Churned,254876.78,170541.16,Net 60,Dale Roy
3845,Young-Moore,Donald Gomez,ckeith@smith.com,762-321-1151,24382 Diane Walks Suite 001,Port Jessica,CT,63680,CG,Healthcare,1-50,2023-09-24,Prospect,319874.93,647889.53,Net 30,Brandon Williams
3846,"Morris, Peters and Cox",Renee Gillespie,fyoung@key.com,524.505.6104,4343 Douglas Passage,Mezatown,DC,27192,NE,Retail,201-500,2024-06-24,Churned,91452.56,463993.83,Net 30,Lindsay Hernandez
3847,"Zamora, Smith and Patterson",Christian Allison,gwest@mcgrath-gonzalez.com,+1-290-609-0643x8748,3784 Reginald Manor,West Kimberly,OK,63781,PW,Education,501-1000,2022-01-24,Active,85887.49,902130.21,Net 15,Johnny Brennan
3848,Phillips and Sons,Dale Mason,martinezjohn@stevens.net,(531)464-3490x574,614 Daniel Plains Suite 879,Kellyfurt,PA,53276,TM,Government,501-1000,2023-08-14,Inactive,358364.36,801910.98,Net 45,Vanessa Howard
3849,Cisneros and Sons,Jade Hart,sherrera@white-walters.com,001-787-244-9415x21481,9006 White Stravenue Suite 359,New Ray,NE,64170,AZ,Healthcare,501-1000,2024-12-27,Inactive,294840.4,240193.48,Net 60,Yolanda Castro
3850,Lyons PLC,Shannon Washington,wkim@johnson.net,(402)692-2999x739,2086 Wilson Inlet Apt. 294,Mclaughlinmouth,VT,69192,BW,Finance,1000+,2020-12-13,Churned,332449.15,411208.56,Net 30,Rhonda Welch
3851,Taylor LLC,Amanda Sullivan,uromero@miles.info,635.229.4850,99720 Matthew Drive,West Elizabeth,GA,06500,TZ,Retail,51-200,2021-11-03,Prospect,448002.3,939685.87,Net 30,Charles Davis
3852,Gonzalez-Stevens,Juan Grant,,+1-829-966-0905x14676,9239 Heather Run Apt. 218,West Davidmouth,TN,39010,MH,Retail,201-500,2024-12-16,Active,62762.0,694244.95,Net 30,Christy Noble
3853,Vasquez Group,Tyrone Knight,,(631)657-7291x3935,442 Rodriguez Centers,Lake Ashley,ID,85223,ME,Education,51-200,2022-08-06,Churned,109831.34,179614.0,Net 60,Charles White
3854,Ortiz-Hancock,James Christian,steveharris@odom-logan.com,+1-412-792-5302x1355,804 Lawrence Route Apt. 734,Port Jacquelineburgh,IL,94960,SV,Technology,201-500,2020-11-19,Prospect,136840.53,369439.08,Net 15,Lori Adams
3855,Guzman-Brady,Scott Beck,jcortez@salas.com,+1-840-547-0258x6011,9882 Tammy Ranch Suite 775,Simonville,CT,58435,KP,Retail,201-500,2020-06-29,Prospect,467337.59,93212.19,Net 15,Steven Schneider
3856,Harris-White,Nancy Smith,scottjones@cook.com,+1-392-328-8911x31797,360 Stout Station Apt. 501,South Cameronfort,CO,25191,BT,Manufacturing,1000+,2024-09-13,Prospect,241635.37,295930.72,Net 15,Jillian Burgess
3857,"Alvarez, Lee and Adams",Mark Gonzalez,stacylittle@johnson.org,001-278-592-1338x067,0407 Antonio Pines,South Darrellside,WY,32223,CZ,Manufacturing,501-1000,2020-01-26,Inactive,255305.21,900239.08,Net 15,Gregory Silva
3858,Rogers PLC,Nathaniel Herrera,annegreene@kirk-townsend.com,867.732.5108x071,2652 Michael Isle,South Jesus,GA,26018,JO,Government,201-500,2024-08-06,Churned,322632.27,181901.12,Net 45,Brian Robertson
3859,Huffman and Sons,Sarah Roth,frank03@bruce.info,(928)623-2471,59873 Lisa Ferry,Smithfort,MO,57836,BZ,Other,51-200,2023-12-09,Prospect,223258.92,212254.47,Net 30,Brian Moore
3860,"Dennis, Ball and Cole",Morgan Kennedy,jwilson@mason.com,234.301.3834x61050,347 Barrera Plaza,Amystad,MO,70341,CR,Other,201-500,2024-11-25,Active,183266.13,855526.47,Net 15,Jonathan Marsh
3861,Weber-Chase,Mary Davis,peggywilson@hartman.biz,(905)934-1061x9218,72424 Roberts Ports Suite 650,Johnsonburgh,AL,63767,KG,Finance,1000+,2023-01-04,Inactive,429032.91,485305.94,Net 30,Timothy Harris Jr.
3862,Flynn and Sons,Jill Robertson,kaylasmith@stark-young.com,001-799-317-6999x85421,391 Salazar Light,Port Suzannemouth,UT,36260,IL,Other,1000+,2023-01-17,Inactive,133737.32,742748.73,Net 15,Ronald Wilson
3863,"Clark, Davies and Ware",Roy Walsh,,+1-315-690-5747x0253,699 Steve Underpass,Alvaradoside,MT,31473,BD,Government,201-500,2022-09-17,Inactive,372679.29,539721.94,Net 60,Katie Brown
3864,Jones-Gilbert,Daryl Hernandez,hickschase@riley.info,+1-387-433-5740x0247,704 Freeman Circles Suite 467,East Nathanbury,MA,97929,CI,Finance,201-500,2024-09-13,Churned,11556.91,426511.18,Net 60,Amy Thomas
2437,"Bowman, Hernandez and Sanchez",William Walker,baileydaniel@edwards.com,(288)992-3050,536 Salazar Isle,Foxbury,MO,66479,ER,Government,51-200,2021-04-10,Churned,457001.67,611064.56,Net 30,Angel Perkins
3866,Martinez LLC,Michelle Davis,josephcardenas@wilson-wilkins.org,+1-237-559-9613,58022 Sparks Keys,West Mary,SD,79871,DZ,Other,1000+,2023-03-31,Active,195949.96,18864.67,Net 15,Stephen Miller
3867,Cole Inc,Jesus Pitts,tammyboyd@lopez.com,205.757.8293,5427 Spence Stream Suite 629,Terryside,TN,50278,PS,Technology,1-50,2020-08-07,Active,450693.99,325236.89,Net 30,Michael Chaney
3868,"Fields, Martinez and Norton",Micheal Beasley,brownfrederick@villa.com,866.546.3194x59624,913 Warren Common,Floresside,MN,46350,MU,Technology,201-500,2022-09-27,Active,97686.97,983016.33,Net 30,Amanda Norris
3869,"Holden, Floyd and Fisher",Regina Johnson,johnmartinez@gomez-berry.com,7464312374,71218 Cook Fork Suite 108,Lake Susan,GU,39083,BE,Retail,51-200,2022-05-26,Active,463124.1,69477.14,Net 60,Darren Hall
3870,Rodriguez-Sanders,Joseph Murray,xcasey@dillon-graham.com,(613)589-8302,353 Heather Mountains,Montoyastad,AZ,99682,SK,Manufacturing,51-200,2021-12-19,Prospect,23159.72,467472.42,Net 60,Latoya Ferguson
3871,Hogan Ltd,Gary Rogers,hansonronald@arnold.com,406-225-8171x99997,942 Scott Ways Apt. 556,New Christopherberg,VA,06727,UY,Other,1000+,2021-05-26,Prospect,86143.7,932120.83,Net 15,Cory Horn
3872,Oliver Group,Mike Day,browninggerald@bates.net,001-699-933-3209x5170,7486 William Ranch Suite 992,South Kimberlybury,OH,76110,IN,Manufacturing,501-1000,2021-04-24,Active,322611.1,230609.6,Net 60,Dr. Nicole Gonzalez
3873,Miller PLC,Patricia Hernandez,rstanley@white.com,656.961.9665,00726 Albert Shore,Joneshaven,FL,07296,TD,Government,1-50,2023-06-24,Prospect,291513.54,177960.63,Net 45,Mary Phillips
3874,Johnson PLC,Robin Diaz,jonathonbullock@fernandez-lewis.com,(972)778-1490x6323,826 Madison Pine,East Lisa,SD,89904,PA,Other,201-500,2023-01-07,Churned,350276.93,221206.68,Net 60,Lisa Duffy DDS
3875,"Jackson, Young and Jackson",Terry Stokes,leslietorres@bass.com,688-984-8043,24478 Patricia Expressway,New Gregory,MA,97160,LA,Retail,1-50,2020-05-18,Prospect,160623.84,483081.84,Net 60,Ryan Lewis
3876,Jones and Sons,Ashley Garcia,beckerthomas@tanner.com,+1-460-750-8427x9956,2238 Walls Ridge Suite 883,Greenbury,MH,26744,TW,Retail,501-1000,2021-11-24,Churned,220101.5,474355.97,Net 15,Jerry Fletcher
3877,"Norman, Page and Martinez",Emily Jimenez,,001-359-929-0077,22000 Andrea Place Suite 759,Stephaniebury,IN,19031,CA,Finance,201-500,2021-08-28,Active,387080.97,819134.85,Net 30,Kathryn Davis
3878,Davis Ltd,Karen Ramirez,lisa25@hoffman.com,941-507-9682x656,209 Garcia Road,New Laura,TX,36652,AE,Government,1-50,2021-09-03,Inactive,267715.8,769823.69,Net 60,Justin Fuller
3879,Perkins PLC,Tara Morgan,ssmith@ellis.com,278-410-2578x8423,572 Patterson Vista Apt. 827,West Gregory,PA,81749,KW,Technology,1000+,2022-04-14,Churned,109682.13,314181.62,Net 60,Ronnie Ray
3880,Taylor-Gomez,Robert Banks,ambermoyer@griffith.com,001-322-321-5407x01401,228 Vaughan Drive Suite 279,South Terrichester,SD,10705,IR,Education,1-50,2024-11-17,Inactive,48100.92,97716.62,Net 45,Christine Avila
3881,Turner-Miller,Nicholas Jacobs,samantha79@hawkins-mccall.com,(471)345-1663x1054,6242 Greene Ville Suite 966,Amychester,AL,29055,CI,Manufacturing,201-500,2020-09-11,Active,265566.5,877684.64,Net 30,Thomas Dillon
3882,"Young, Turner and Campbell",Rebecca Cabrera,megan85@alexander.com,(963)838-4428,615 Christopher Grove,Lake Michaelville,MA,23787,GR,Education,1000+,2023-02-04,Inactive,164216.91,379766.02,Net 45,Joan Flowers
3883,"Bishop, Reese and Ford",John Robinson,moorekayla@salas.com,+1-782-317-0750,36355 Lauren Vista Suite 714,North Martinport,RI,39439,LB,Other,1000+,2021-01-20,Prospect,23843.34,452789.62,Net 60,Jennifer Lewis
3884,Rojas-Soto,Thomas Price,christopherfisher@cooper-mendez.net,(604)689-2007x062,2198 Orozco Village,East Craig,MI,94047,TR,Education,501-1000,2020-02-12,Inactive,245491.15,861116.94,Net 45,Molly Gardner
3885,"Scott, Bautista and Barron",Robert Gomez,ymills@krause.com,(319)276-2046x726,21382 Matthew Rest Apt. 606,Suzanneview,MN,35129,TO,Healthcare,51-200,2022-08-02,Prospect,469414.62,747025.61,Net 45,Stephanie Reynolds
3886,Daugherty LLC,Robert Williams,melissasilva@carroll.org,+1-452-529-8216,2495 Fritz Plaza Suite 566,East Donald,MI,58962,CZ,Technology,1-50,2021-03-24,Churned,403690.18,775129.7,Net 30,Shane Mercer
3887,Le-Gonzalez,Jeanne Perry,davisvanessa@anderson.net,001-710-525-0402x2859,6533 Woods Keys,Alisonland,SD,85674,SK,Healthcare,1000+,2024-03-28,Prospect,283490.9,763177.47,Net 60,Jocelyn Taylor
3888,Mejia-Hernandez,Bruce Johnson,phorn@parrish.com,(485)273-4411,42217 Melanie Dale,West Mario,AR,30470,MD,Government,501-1000,2024-06-28,Prospect,340928.57,588952.75,Net 15,James Morgan
3889,Reynolds PLC,Debra Morrison,mariabaker@garcia.com,(451)825-7551,99938 Laura Green,Lisaview,MD,97715,HN,Education,201-500,2023-02-06,Active,221640.04,68261.47,Net 45,Zachary Alexander
3890,Lawrence and Sons,Sylvia Merritt,michael01@simmons.com,001-463-514-2033x2430,1697 Anthony Ridges Apt. 649,East Eric,AR,48616,CA,Healthcare,201-500,2024-01-24,Inactive,210351.08,742397.74,Net 60,Crystal Morales
3891,"Johnson, Henderson and Lester",Mark Ramirez,taylormcclure@little.net,591-942-2902x9258,27669 Brittany Place Suite 122,North Kristinburgh,MN,81357,CZ,Education,1-50,2020-11-30,Inactive,339478.89,612189.09,Net 60,Derek Rodriguez
3892,Carrillo PLC,Robert Cannon,hinesalbert@page.info,848-277-1595,4486 Armstrong Mountain,Port Annemouth,PA,72435,PY,Manufacturing,501-1000,2020-08-11,Active,159585.0,725785.99,Net 30,Zachary Russell
3893,Barnes-Reyes,Natasha Sanchez,,359.927.3118x0917,71511 Nguyen Rapid Suite 924,Port Judy,OK,70376,BZ,Technology,501-1000,2023-05-10,Inactive,106224.09,886292.52,Net 15,Charles Perez
